-0.65169,2.7344
2.4237,1.468
-0.69513,1.923
0.35991,0.48839
1.3615,1.6488
3.6075,1.7056
-0.14508,0.91656
2.2214,1.7678
1.5335,1.9847
-1.1951,0.6665
1.2697,2.0287
0.89328,1.0306
1.4374,1.213
0.37363,2.4084
1.8335,1.4927
0.17702,1.268
2.6527,1.6197
-0.28941,2.3259
3.2142,2.612
1.4702,1.6594
1.772,2.1313
0.31811,2.4649
2.1681,2.0124
1.1122,0.78477
1.0752,1.1461
1.0488,1.8637
-1.5506,2.2077
0.74548,2.1643
1.5403,2.261
2.5923,2.3609
0.35083,2.2915
2.6766,2.1902
-1.2755,1.3587
1.2538,2.3644
1.7501,2.3313
0.93765,1.8495
1.8991,2.0855
-0.08722,1.4444
0.27523,1.7826
2.3709,0.76045
0.79086,2.5076
-2.9876,2.1609
1.2106,2.9693
1.9149,2.6483
0.63613,2.5866
1.8034,1.8208
1.661,2.4824
-1.0176,3.2802
2.3088,2.093
1.093,2.7547
-0.87492,1.5046
-0.51775,3.0681
0.028945,1.7025
-1.8301,1.585
-2.3466,1.2671
0.057317,2.352
1.9784,1.9047
-0.44919,1.77
-1.3384,1.3749
1.5988,2.1596
1.6551,2.3535
-1.4589,2.0324
0.2613,1.1039
1.3864,2.1582
2.1866,2.1805
-0.33138,1.636
-2.2654,1.9012
0.9431,1.7199
1.5027,1.7076
3.4788,-0.35101
1.0698,2.0203
1.3684,1.4326
1.2549,1.2975
-0.053633,0.89078
-0.32693,3.3128
1.7904,1.8302
-0.19861,1.9244
4.1062,0.40816
1.0673,2.0668
1.7129,2.1021
-2.4949,-0.28496
-1.8291,0.5316
-2.6875,-0.27457
-0.94231,0.51043
-0.76989,0.72195
1.294,1.1427
-1.6035,1.9848
-0.097367,0.57614
-0.62479,0.94061
-4.0187,-0.11291
-2.0223,1.2486
-1.6745,1.2144
-0.75739,-0.33064
-0.1431,-1.4975
-0.86071,1.6217
-0.2443,0.98478
-0.062204,-0.35678
-0.65886,0.022458
-1.3998,-0.68997
-0.94346,-1.4227
-0.68364,1.6383
-2.7299,0.54556
-0.4607,1.6701
-1.0225,-0.84287
-2.2528,-0.071335
-0.018464,1.956
-2.0441,-0.77318
-0.0065291,0.31718
-1.9246,0.59499
-2.3508,-0.39783
0.32982,-0.91782
-1.3224,-1.283
-1.7217,-1.6416
-1.1525,-0.40108
-2.895,-0.3867
-1.7651,0.22773
-2.856,-1.1398
-0.53253,-0.72976
-2.5756,-2.2573
-0.76187,-0.35487
-2.5034,0.85736
-1.0011,0.60028
-0.65105,0.057771
-1.0493,0.052607
-0.73747,-1.5883
-0.30871,0.15329
-0.65759,0.40225
-2.0151,-0.28307
-0.47768,-0.33423
-0.055378,1.5308
-2.5434,1.0775
0.018275,-1.5039
-1.4356,-0.87716
-2.2977,0.19435
-2.2496,-0.37899
-2.8648,-0.049712
-1.9203,-0.55038
-3.4569,1.3533
-2.3701,0.34736
0.85599,-0.30898
-1.1029,1.2166
-2.0903,-0.36502
-1.0902,-0.51499
0.15885,-1.1548
-1.0793,1.3098
-0.87839,-0.37451
-1.6223,-1.3016
0.075517,-1.2044
-0.21275,0.060224
-0.79129,0.39339
-0.92636,-0.013619
0.31372,-0.59478
-1.1059,-2.1831
-2.168,-0.8297
-1.0669,0.71807
-1.3848,-0.80602
-0.83722,-1.6463
-0.77913,0.49004
-1.3204,0.1732
-0.70561,-0.904
1.0336,-1.8226
2.2063,-1.5788
2.2484,-1.4003
1.3019,-0.89899
1.9058,-5.3116
1.8538,-2.1359
2.102,0.40279
2.5857,-2.6189
1.6336,-2.3558
0.89986,-3.1444
1.5092,-4.0123
2.9462,-6.228
2.5516,-2.5551
2.0916,-0.54345
1.4212,-3.1583
3.172,-0.41729
2.996,-3.4262
2.3932,-1.1531
2.4874,-1.2632
1.8545,-1.0582
1.3915,-2.8138
2.2404,-1.7816
2.4803,-4.802
1.905,0.0095236
2.5475,-3.5339
2.1652,-0.35054
2.2223,0.57674
2.2665,-1.4184
1.8395,-0.57579
2.1084,-2.2294
2.0263,-3.6722
1.4965,-1.8903
1.7171,-0.94699
2.5548,-1.7498
0.7914,-1.6413
3.173,-1.1169
1.0107,0.41966
2.29,-0.32064
1.6988,-0.93152
1.6216,-2.879
1.4903,-2.3443
1.5138,-0.063167
2.3498,-6.1966
1.9319,-1.0635
1.0939,0.26429
2.87,-0.95716
1.9464,-0.31533
1.3404,-1.9072
1.9541,-0.99443
2.7508,-2.5693
1.1225,-0.36523
1.9838,-1.5802
2.3089,-1.6965
2.203,0.1215
1.5385,-2.069
2.264,-3.3236
1.8055,-3.2417
2.6,-2.886
1.6182,-2.6817
3.3742,-1.1343
-0.24372,-1.1822
1.1677,-2.4327
2.6128,-0.64405
0.57417,-0.73263
2.7352,-1.246
2.345,-0.55998
3.0307,-2.0723
2.0226,-1.2378
0.75303,-1.665
1.7644,-1.8663
1.8731,-2.1466
2.8002,-2.4423
1.2293,-3.1221
2.5918,-2.2577
0.66136,0.32659
1.0969,-0.898
1.2306,-5.8515
2.8109,-2.3062
2.5778,-1.6119
1.3206,-2.9655
